customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03320,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),77.16,850.01,Yes
CUST03321,Female,0,Yes,Yes,3,No,No,No,No internet service,No,Yes,No,Yes,Yes,One year,No,Electronic check,64.49,7106.83,No
CUST03322,Female,1,Yes,No,20,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.69,4931.24,Yes
CUST03323,Male,0,No,Yes,9,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),52.42,6760.66,Yes
CUST03324,Male,0,No,No,72,No,No,No,Yes,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),35.95,4274.68,No
CUST03325,Female,0,Yes,Yes,47,No,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),62.48,6262.96,No
CUST03326,Female,0,No,No,40,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,56.27,2246.8,No
CUST03327,Female,0,Yes,No,32,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),20.98,435.24,No
CUST03328,Male,0,Yes,No,19,No,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,62.12,3186.93,No
CUST03329,Male,0,No,No,3,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,79.59,7567.26,No
CUST03330,Female,0,Yes,No,47,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,44.78,4701.48,No
CUST03331,Female,0,No,No,49,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),41.6,2400.42,Yes
CUST03332,Female,0,Yes,Yes,1,No,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.48,8601.57,No
CUST03333,Female,0,Yes,No,42,No,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,41.84,4782.79,No
CUST03334,Female,1,No,Yes,33,Yes,No,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,35.88,176.03,No
CUST03335,Male,0,No,Yes,33,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,One year,No,Credit card (automatic),51.77,806.38,No
CUST03336,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,97.02,6784.36,No
CUST03337,Male,0,No,Yes,62,No,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),37.26,3922.47,No
CUST03338,Female,1,Yes,Yes,49,No,Yes,No,No,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,73.73,2583.36,Yes
CUST03339,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.55,6280.5,No
CUST03340,Female,0,No,No,50,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),19.28,301.97,No
CUST03341,Male,0,No,No,42,Yes,No,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.81,6633.84,No
CUST03342,Female,0,Yes,No,64,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),96.4,4738.35,Yes
CUST03343,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.12,1113.18,Yes
CUST03344,Male,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),35.84,3529.28,No
CUST03345,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),96.5,88.27,Yes
CUST03346,Male,1,No,No,32,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,64.82,3422.6,Yes
CUST03347,Male,0,Yes,No,16,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,19.97,4807.39,No
CUST03348,Male,0,Yes,Yes,10,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,20.98,7786.48,No
CUST03349,Male,0,No,Yes,3,No,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),112.87,1346.68,No
CUST03350,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,No,Credit card (automatic),27.8,7244.28,Yes
CUST03351,Male,1,Yes,No,67,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),117.95,323.01,No
CUST03352,Male,1,Yes,Yes,65,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,21.47,3114.41,No
CUST03353,Female,0,Yes,Yes,48,No,No,No,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Mailed check,39.89,316.54,Yes
CUST03354,Female,0,Yes,Yes,25,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),67.9,4947.21,Yes
CUST03355,Male,0,No,No,28,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,75.05,389.38,No
CUST03356,Female,0,No,No,22,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,37.41,6465.13,Yes
CUST03357,Male,0,Yes,No,31,No,No,No,Yes,No internet service,Yes,No internet service,No,No internet service,One year,No,Electronic check,22.55,2111.2,Yes
CUST03358,Male,0,No,No,72,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,48.11,6984.69,No
CUST03359,Female,0,No,Yes,45,Yes,No phone service,No,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,58.99,5237.66,No
CUST03360,Male,0,No,No,58,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.71,3735.65,No
CUST03361,Male,0,No,No,48,No,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,20.58,5035.36,No
CUST03362,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Electronic check,101.85,642.42,No
CUST03363,Male,0,No,Yes,44,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),54.33,6781.77,Yes
CUST03364,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),32.64,5311.18,Yes
CUST03365,Female,1,Yes,No,4,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,117.58,708.35,No
CUST03366,Female,0,Yes,Yes,17,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,80.21,7998.37,No
CUST03367,Female,0,No,Yes,69,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.28,2467.67,No
CUST03368,Female,0,Yes,Yes,62,No,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,75.87,5487.29,No
CUST03369,Male,0,No,Yes,13,No,No,DSL,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,21.2,5397.32,No
CUST03370,Female,1,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No internet service,No,No,Two year,No,Mailed check,38.82,1081.64,No
CUST03371,Male,0,No,No,72,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,67.23,5783.73,No
CUST03372,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.75,5055.24,No
CUST03373,Female,0,Yes,Yes,49,Yes,Yes,No,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),97.67,6146.52,Yes
CUST03374,Male,0,No,No,63,No,No phone service,No,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),71.42,5888.01,No
CUST03375,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),63.94,8513.11,No
CUST03376,Female,0,Yes,Yes,3,No,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,38.73,2035.82,No
CUST03377,Male,1,Yes,No,37,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,47.99,7227.74,No
CUST03378,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Two year,No,Electronic check,44.67,7207.34,No
CUST03379,Female,0,No,No,62,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),97.82,7088.65,No
CUST03380,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),96.03,5089.22,No
CUST03381,Female,0,Yes,Yes,28,Yes,No,No,Yes,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,109.74,8351.16,Yes
CUST03382,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),45.59,5760.85,No
CUST03383,Female,0,Yes,Yes,30,No,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,49.91,752.3,Yes
CUST03384,Male,0,Yes,No,5,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,One year,No,Electronic check,52.43,803.37,No
CUST03385,Male,1,Yes,Yes,65,No,Yes,No,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,112.2,1405.47,No
CUST03386,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),44.3,7749.26,No
CUST03387,Male,0,Yes,Yes,34,No,Yes,No,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),19.11,4093.68,Yes
CUST03388,Female,0,Yes,No,47,No,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),73.63,7161.46,No
CUST03389,Male,0,Yes,No,46,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),28.25,6004.95,Yes
CUST03390,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,92.51,3315.81,Yes
CUST03391,Female,0,No,Yes,16,Yes,No,No,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,39.76,8269.92,Yes
CUST03392,Male,0,No,Yes,55,No,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),82.61,2704.38,Yes
CUST03393,Female,0,No,No,66,No,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),31.91,6100.23,No
CUST03394,Male,0,No,No,62,No,Yes,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),45.21,730.47,No
CUST03395,Male,1,No,No,22,No,No,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Bank transfer (automatic),105.33,7425.71,Yes
CUST03396,Male,0,No,Yes,50,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,69.07,6995.25,Yes
CUST03397,Male,0,Yes,No,50,No,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),30.66,6341.13,No
CUST03398,Male,0,Yes,No,51,No,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),51.33,6076.88,No
CUST03399,Male,0,No,Yes,64,Yes,No,No,Yes,No,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),63.51,3745.26,No
CUST03400,Female,0,Yes,No,28,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),67.57,7832.59,No
CUST03401,Female,0,No,Yes,7,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),37.89,7893.23,Yes
CUST03402,Female,0,Yes,Yes,72,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),47.47,3910.22,No
CUST03403,Female,0,No,Yes,10,No,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Two year,No,Electronic check,93.64,1941.18,No
CUST03404,Female,0,No,No,65,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),46.97,7635.78,No
CUST03405,Male,0,Yes,Yes,6,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,104.94,1500.53,No
CUST03406,Male,0,No,No,64,No,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),58.9,572.14,No
CUST03407,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Two year,Yes,Mailed check,77.96,7137.1,Yes
CUST03408,Male,0,No,No,7,No,No phone service,No,No,No,Yes,Yes,No internet service,No,Two year,No,Mailed check,47.64,1134.89,No
CUST03409,Female,0,No,Yes,15,No,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,65.02,6219.82,No
CUST03410,Male,0,Yes,No,50,No,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,104.3,274.3,No
CUST03411,Male,0,Yes,No,36,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.19,1520.13,Yes
CUST03412,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),31.44,4565.63,No
CUST03413,Female,0,No,No,63,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),103.37,7201.73,No
CUST03414,Female,0,Yes,Yes,35,No,Yes,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.86,7853.97,Yes
CUST03415,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,No,Electronic check,27.01,962.17,No
CUST03416,Male,0,No,No,48,No,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.29,600.36,No
CUST03417,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,43.45,4456.42,No
CUST03418,Female,0,No,No,68,No,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,28.95,7361.07,Yes
CUST03419,Female,0,No,Yes,12,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),52.51,2740.01,No
CUST03420,Female,0,Yes,Yes,29,No,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,44.57,7194.2,Yes
CUST03421,Male,0,No,Yes,40,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),75.05,3576.77,Yes
CUST03422,Male,0,No,Yes,42,No,Yes,DSL,No,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),116.79,439.93,Yes
CUST03423,Female,0,Yes,Yes,1,Yes,No phone service,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.7,5216.67,Yes
CUST03424,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),73.07,784.77,No
CUST03425,Female,0,Yes,No,3,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),83.91,6928.52,No
CUST03426,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,114.63,7663.26,No
CUST03427,Male,0,Yes,Yes,15,Yes,No,No,No,No,No internet service,Yes,No,Yes,One year,No,Mailed check,44.05,227.58,No
CUST03428,Female,0,Yes,No,43,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,55.73,275.29,No
CUST03429,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,86.43,6339.75,Yes
CUST03430,Female,1,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,No,Electronic check,117.1,6640.35,No
CUST03431,Female,0,No,Yes,12,No,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,78.41,5720.27,No
CUST03432,Female,0,Yes,Yes,5,No,No phone service,No,Yes,No,No,Yes,No internet service,No,One year,No,Credit card (automatic),57.84,3221.97,No
CUST03433,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.25,1294.21,No
CUST03434,Female,0,Yes,Yes,42,No,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.56,3345.5,Yes
CUST03435,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),42.69,8647.04,No
CUST03436,Male,0,No,Yes,13,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),34.33,6579.99,No
CUST03437,Male,1,No,Yes,4,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,25.0,2259.95,Yes
CUST03438,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,72.51,7340.54,No
CUST03439,Female,0,No,No,4,Yes,No,No,No,No,No,No,No internet service,Yes,One year,Yes,Mailed check,75.45,4189.23,No
CUST03440,Female,0,No,No,67,No,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),29.32,1801.38,No
CUST03441,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),110.17,4668.47,No
CUST03442,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,56.49,6054.22,No
